"company","year","sales"
"텔레칩스","실적2017",1227
"텔레칩스","실적2018",1261
"텔레칩스","실적2019",1322
"텔레칩스","실적2020",NA
"텔레필드","실적2017",374
"텔레필드","실적2018",302
"텔레필드","실적2019",565
"텔레필드","실적2020",NA
"텔코웨어","실적2017",414
"텔코웨어","실적2018",421
"텔코웨어","실적2019",418
"텔코웨어","실적2020",403
"텔콘RF제약","실적2017",411
"텔콘RF제약","실적2018",577
"텔콘RF제약","실적2019",566
"텔콘RF제약","실적2020",NA
"토니모리","실적2017",2057
"토니모리","실적2018",1810
"토니모리","실적2019",1720
"토니모리","실적2020",NA
"토박스코리아","실적2017",305
"토박스코리아","실적2018",244
"토박스코리아","실적2019",284
"토박스코리아","실적2020",NA
"토비스","실적2017",5227
"토비스","실적2018",4302
"토비스","실적2019",4189
"토비스","실적2020",NA
"토탈소프트","실적2017",97
"토탈소프트","실적2018",116
"토탈소프트","실적2019",118
"토탈소프트","실적2020",NA
"톱텍","실적2017",11384
"톱텍","실적2018",3088
"톱텍","실적2019",1672
"톱텍","실적2020",NA
"투비소프트","실적2017",395
"투비소프트","실적2018",411
"투비소프트","실적2019",408
"투비소프트","실적2020",NA
"트루윈","실적2017",354
"트루윈","실적2018",336
"트루윈","실적2019",296
"트루윈","실적2020",NA
"특수건설","실적2017",1480
"특수건설","실적2018",1862
"특수건설","실적2019",1932
"특수건설","실적2020",NA
"티라유텍","실적2017",220
"티라유텍","실적2018",228
"티라유텍","실적2019",285
"티라유텍","실적2020",NA
"티로보틱스","실적2017",704
"티로보틱스","실적2018",665
"티로보틱스","실적2019",516
"티로보틱스","실적2020",682
"티비씨","실적2017",422
"티비씨","실적2018",406
"티비씨","실적2019",493
"티비씨","실적2020",NA
"티비에이치글로벌","실적2017",6945
"티비에이치글로벌","실적2018",2088
"티비에이치글로벌","실적2019",2108
"티비에이치글로벌","실적2020",NA
"티사이언티픽","실적2017",55
"티사이언티픽","실적2018",52
"티사이언티픽","실적2019",77
"티사이언티픽","실적2020",NA
"티씨케이","실적2017",1303
"티씨케이","실적2018",1705
"티씨케이","실적2019",1714
"티씨케이","실적2020",2275
"티앤알바이오팹","실적2017",4
"티앤알바이오팹","실적2018",10
"티앤알바이오팹","실적2019",13
"티앤알바이오팹","실적2020",NA
"티앤엘","실적2017",266
"티앤엘","실적2018",263
"티앤엘","실적2019",327
"티앤엘","실적2020",395
"티에스아이","실적2017",183
"티에스아이","실적2018",661
"티에스아이","실적2019",610
"티에스아이","실적2020",NA
"티에스이","실적2017",1857
"티에스이","실적2018",1844
"티에스이","실적2019",1915
"티에스이","실적2020",2586
"티에이치엔","실적2017",3127
"티에이치엔","실적2018",3728
"티에이치엔","실적2019",4022
"티에이치엔","실적2020",NA
"티엘아이","실적2017",672
"티엘아이","실적2018",485
"티엘아이","실적2019",420
"티엘아이","실적2020",NA
"티와이홀딩스","실적2017",NA
"티와이홀딩스","실적2018",NA
"티와이홀딩스","실적2019",NA
"티와이홀딩스","실적2020",NA
"티움바이오","실적2017",2
"티움바이오","실적2018",11
"티움바이오","실적2019",11
"티움바이오","실적2020",NA
"티웨이항공","실적2017",5840
"티웨이항공","실적2018",7318
"티웨이항공","실적2019",8104
"티웨이항공","실적2020",2670
"티웨이홀딩스","실적2017",6128
"티웨이홀딩스","실적2018",7375
"티웨이홀딩스","실적2019",8175
"티웨이홀딩스","실적2020",NA
"티케이케미칼","실적2017",7144
"티케이케미칼","실적2018",7890
"티케이케미칼","실적2019",6208
"티케이케미칼","실적2020",NA
"티플랙스","실적2017",1177
"티플랙스","실적2018",1217
"티플랙스","실적2019",1312
"티플랙스","실적2020",NA
"티피씨글로벌","실적2017",516
"티피씨글로벌","실적2018",784
"티피씨글로벌","실적2019",847
"티피씨글로벌","실적2020",NA
"팅크웨어","실적2017",1979
"팅크웨어","실적2018",1944
"팅크웨어","실적2019",1822
"팅크웨어","실적2020",NA
"파나진","실적2017",74
"파나진","실적2018",77
"파나진","실적2019",80
"파나진","실적2020",NA
"파라다이스","실적2017",6680
"파라다이스","실적2018",7876
"파라다이스","실적2019",9794
"파라다이스","실적2020",4405
"파라텍","실적2017",2597
"파라텍","실적2018",1912
"파라텍","실적2019",1266
"파라텍","실적2020",NA
"파루","실적2017",289
"파루","실적2018",364
"파루","실적2019",531
"파루","실적2020",NA
"파마리서치프로덕트","실적2017",545
"파마리서치프로덕트","실적2018",643
"파마리서치프로덕트","실적2019",839
"파마리서치프로덕트","실적2020",1102
"파멥신","실적2017",15
"파멥신","실적2018",2
"파멥신","실적2019",NA
"파멥신","실적2020",NA
"파미셀","실적2017",252
"파미셀","실적2018",284
"파미셀","실적2019",325
"파미셀","실적2020",NA
"파버나인","실적2017",1061
"파버나인","실적2018",1124
"파버나인","실적2019",1036
"파버나인","실적2020",NA
"파세코","실적2017",1213
"파세코","실적2018",1494
"파세코","실적2019",1804
"파세코","실적2020",NA
"파수","실적2017",293
"파수","실적2018",322
"파수","실적2019",354
"파수","실적2020",NA
"파워넷","실적2017",1226
"파워넷","실적2018",1169
"파워넷","실적2019",1286
"파워넷","실적2020",NA
"파워로직스","실적2017",7057
"파워로직스","실적2018",7539
"파워로직스","실적2019",11079
"파워로직스","실적2020",9230
"파이오링크","실적2017",294
"파이오링크","실적2018",274
"파이오링크","실적2019",351
"파이오링크","실적2020",435
"파인디앤씨","실적2017",1594
"파인디앤씨","실적2018",773
"파인디앤씨","실적2019",775
"파인디앤씨","실적2020",NA
"파인디지털","실적2017",760
"파인디지털","실적2018",860
"파인디지털","실적2019",961
"파인디지털","실적2020",NA
"파인테크닉스","실적2017",1750
"파인테크닉스","실적2018",1297
"파인테크닉스","실적2019",1343
"파인테크닉스","실적2020",NA
"파인텍","실적2017",1223
"파인텍","실적2018",659
"파인텍","실적2019",779
"파인텍","실적2020",NA
"파커스","실적2017",645
"파커스","실적2018",1002
"파커스","실적2019",1008
"파커스","실적2020",NA
"파크시스템스","실적2017",329
"파크시스템스","실적2018",418
"파크시스템스","실적2019",520
"파크시스템스","실적2020",733
"파트론","실적2017",7903
"파트론","실적2018",7965
"파트론","실적2019",12546
"파트론","실적2020",11097
"팍스넷","실적2017",183
"팍스넷","실적2018",179
"팍스넷","실적2019",107
"팍스넷","실적2020",NA
"판타지오","실적2017",133
"판타지오","실적2018",136
"판타지오","실적2019",185
"판타지오","실적2020",NA
"팜스빌","실적2017",155
"팜스빌","실적2018",198
"팜스빌","실적2019",300
"팜스빌","실적2020",NA
"팜스코","실적2017",10233
"팜스코","실적2018",10157
"팜스코","실적2019",11650
"팜스코","실적2020",NA
"팜스토리","실적2017",8386
"팜스토리","실적2018",9216
"팜스토리","실적2019",9708
"팜스토리","실적2020",NA
"패션플랫폼","실적2017",653
"패션플랫폼","실적2018",743
"패션플랫폼","실적2019",794
"패션플랫폼","실적2020",NA
"팬스타엔터프라이즈","실적2017",335
"팬스타엔터프라이즈","실적2018",284
"팬스타엔터프라이즈","실적2019",372
"팬스타엔터프라이즈","실적2020",NA
"팬엔터테인먼트","실적2017",423
"팬엔터테인먼트","실적2018",132
"팬엔터테인먼트","실적2019",402
"팬엔터테인먼트","실적2020",287
"팬오션","실적2017",23362
"팬오션","실적2018",26684
"팬오션","실적2019",24679
"팬오션","실적2020",25125
"팬젠","실적2017",24
"팬젠","실적2018",57
"팬젠","실적2019",29
"팬젠","실적2020",NA
"퍼스텍","실적2017",1620
"퍼스텍","실적2018",1310
"퍼스텍","실적2019",1263
"퍼스텍","실적2020",NA
"퍼시스","실적2017",2895
"퍼시스","실적2018",3157
"퍼시스","실적2019",3047
"퍼시스","실적2020",2791
"펄어비스","실적2017",524
"펄어비스","실적2018",4048
"펄어비스","실적2019",5359
"펄어비스","실적2020",5105
"펌텍코리아","실적2017",1336
"펌텍코리아","실적2018",1511
"펌텍코리아","실적2019",1754
"펌텍코리아","실적2020",NA
"페이퍼코리아","실적2017",5565
"페이퍼코리아","실적2018",4123
"페이퍼코리아","실적2019",2656
"페이퍼코리아","실적2020",NA
"펩트론","실적2017",32
"펩트론","실적2018",39
"펩트론","실적2019",18
"펩트론","실적2020",NA
"평화산업","실적2017",3245
"평화산업","실적2018",3358
"평화산업","실적2019",3533
"평화산업","실적2020",NA
"평화정공","실적2017",10538
"평화정공","실적2018",10665
"평화정공","실적2019",10884
"평화정공","실적2020",9555
"평화홀딩스","실적2017",5501
"평화홀딩스","실적2018",5560
"평화홀딩스","실적2019",5811
"평화홀딩스","실적2020",NA
"포메탈","실적2017",540
"포메탈","실적2018",554
"포메탈","실적2019",516
"포메탈","실적2020",NA
"포비스티앤씨","실적2017",1131
"포비스티앤씨","실적2018",156
"포비스티앤씨","실적2019",204
"포비스티앤씨","실적2020",NA
"포스링크","실적2017",153
"포스링크","실적2018",112
"포스링크","실적2019",144
"포스링크","실적2020",NA
"포스코","실적2017",606551
"포스코","실적2018",649778
"포스코","실적2019",643668
"포스코","실적2020",576819
"포스코 ICT","실적2017",9506
"포스코 ICT","실적2018",9271
"포스코 ICT","실적2019",9698
"포스코 ICT","실적2020",10069
"포스코강판","실적2017",9121
"포스코강판","실적2018",9403
"포스코강판","실적2019",9167
"포스코강판","실적2020",NA
"포스코엠텍","실적2017",2578
"포스코엠텍","실적2018",3010
"포스코엠텍","실적2019",2887
"포스코엠텍","실적2020",2537
"포스코인터내셔널","실적2017",225717
"포스코인터내셔널","실적2018",251739
"포스코인터내셔널","실적2019",244226
"포스코인터내셔널","실적2020",214448
"포스코케미칼","실적2017",11972
"포스코케미칼","실적2018",13836
"포스코케미칼","실적2019",14838
"포스코케미칼","실적2020",15807
"포시에스","실적2017",181
"포시에스","실적2018",197
"포시에스","실적2019",217
"포시에스","실적2020",NA
"포인트엔지니어링","실적2017",495
"포인트엔지니어링","실적2018",609
"포인트엔지니어링","실적2019",467
"포인트엔지니어링","실적2020",NA
"포티스","실적2017",464
"포티스","실적2018",252
"포티스","실적2019",386
"포티스","실적2020",NA
"폴루스바이오팜","실적2017",296
"폴루스바이오팜","실적2018",102
"폴루스바이오팜","실적2019",95
"폴루스바이오팜","실적2020",NA
"푸드나무","실적2017",348
"푸드나무","실적2018",530
"푸드나무","실적2019",648
"푸드나무","실적2020",1180
"푸드웰","실적2017",1169
"푸드웰","실적2018",1238
"푸드웰","실적2019",1439
"푸드웰","실적2020",NA
"푸른기술","실적2017",215
"푸른기술","실적2018",249
"푸른기술","실적2019",234
"푸른기술","실적2020",NA
"푸른저축은행","실적2017",625
"푸른저축은행","실적2018",692
"푸른저축은행","실적2019",698
"푸른저축은행","실적2020",NA
"풀무원","실적2017",21957
"풀무원","실적2018",22720
"풀무원","실적2019",23815
"풀무원","실적2020",23630
"풍강","실적2017",790
"풍강","실적2018",815
"풍강","실적2019",639
"풍강","실적2020",NA
"풍국주정","실적2017",1076
"풍국주정","실적2018",1205
"풍국주정","실적2019",1214
"풍국주정","실적2020",NA
"풍산","실적2017",29450
"풍산","실적2018",27745
"풍산","실적2019",24513
"풍산","실적2020",25861
"풍산홀딩스","실적2017",3148
"풍산홀딩스","실적2018",3061
"풍산홀딩스","실적2019",2644
"풍산홀딩스","실적2020",NA
"퓨전","실적2017",247
"퓨전","실적2018",214
"퓨전","실적2019",163
"퓨전","실적2020",NA
"퓨쳐스트림네트웍스","실적2017",342
"퓨쳐스트림네트웍스","실적2018",1115
"퓨쳐스트림네트웍스","실적2019",1454
"퓨쳐스트림네트웍스","실적2020",NA
"퓨쳐켐","실적2017",30
"퓨쳐켐","실적2018",56
"퓨쳐켐","실적2019",82
"퓨쳐켐","실적2020",NA
"프럼파스트","실적2017",488
"프럼파스트","실적2018",327
"프럼파스트","실적2019",294
"프럼파스트","실적2020",NA
"프로스테믹스","실적2017",66
"프로스테믹스","실적2018",47
"프로스테믹스","실적2019",71
"프로스테믹스","실적2020",NA
"프로텍","실적2017",1498
"프로텍","실적2018",1540
"프로텍","실적2019",1798
"프로텍","실적2020",NA
"프리엠스","실적2017",287
"프리엠스","실적2018",273
"프리엠스","실적2019",184
"프리엠스","실적2020",NA
"플랜티넷","실적2017",221
"플랜티넷","실적2018",232
"플랜티넷","실적2019",236
